R_10FTHFtm	-924.137010159	-34.9932318484	|10-Formyltetrahydrofolate[c]| <=> |10-formyltetrahydrofolate(2-)[m]|
R_13DAMPPOX	0.0	0.0	|O2[c]| + |H2O[c]| + |trimethylenediaminium[c]| => |Hydrogen peroxide[c]| + |Ammonium[c]| + |beta-Aminopropion aldehyde[c]|
R_25HVITD3t	508.085106655	0.0	|calcidiol[c]| => |calcidiol[e]|
R_2AMACHYD	0.0	0.0	|2-aminoacrylic acid[c]| + |H2O[c]| => |pyruvate[c]| + |Ammonium[c]|
R_2DR1PP	0.0	0.0	|2-Deoxy-D-ribose 1-phosphate[c]| + |H2O[c]| => |2-deoxy-D-ribose[c]| + |hydrogenphosphate[c]|
R_2HBO	0.0	0.0	|Nicotinamide adenine dinucleotide[c]| + |2-Hydroxybutyrate[c]| <=> |2-Oxobutanoate[c]| + |proton[c]| + |Nicotinamide adenine dinucleotide - reduced[c]|
R_2HBt2	-1000.0	-1.0	|proton[e]| + |2-Hydroxybutyrate[e]| <=> |2-Hydroxybutyrate[c]| + |proton[c]|
R_2HCO3_NAt	-1000.0	1.750000125	(2) |Bicarbonate[e]| + |Sodium[e]| <=> |Sodium[c]| + (2) |Bicarbonate[c]|
R_2MB2COAc	0.0	0.0	|2-methylcrotonoyl-CoA(4-)[m]| <=> |2-methylcrotonoyl-CoA(4-)[c]|
R_2OXOADOXm	0.0	0.0	|Coenzyme A[m]| + |2-oxoadipate(2-)[m]| + |Nicotinamide adenine dinucleotide[m]| => |CO2[m]| + |Nicotinamide adenine dinucleotide - reduced[m]| + |glutaryl-CoA(5-)[m]|
R_34DHPLACOX	1000.0	-0.0	|3,4-Dihydroxyphenylacetaldehyde[c]| + |Nicotinamide adenine dinucleotide[c]| + |H2O[c]| => |Nicotinamide adenine dinucleotide - reduced[c]| + |(3,4-dihydroxyphenyl)acetate[c]| + (2) |proton[c]|
R_34DHPLACOX_NADP_	-1000.0	0.0	|3,4-Dihydroxyphenylacetaldehyde[c]| + |Nicotinamide adenine dinucleotide phosphate[c]| + |H2O[c]| <=> |(3,4-dihydroxyphenyl)acetate[c]| + |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + (2) |proton[c]|
R_34DHXMANDACOX	1000.0	0.0	|3,4-Dihydroxymandelaldehyde[c]| + |Nicotinamide adenine dinucleotide[c]| + |H2O[c]| => |3,4-Dihydroxymandelate[c]| + |Nicotinamide adenine dinucleotide - reduced[c]| + (2) |proton[c]|
R_34DHXMANDACOX_NADP_	-1000.0	0.0	|Nicotinamide adenine dinucleotide phosphate[c]| + |3,4-Dihydroxymandelaldehyde[c]| + |H2O[c]| <=> |3,4-Dihydroxymandelate[c]| + |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + (2) |proton[c]|
R_34HPPOR	0.0	0.0	|3-(4-hydroxyphenyl)pyruvate[c]| + |O2[c]| => |homogentisate[c]| + |CO2[c]|
R_34HPPte	1000.0	-5.2723194699e-09	|3-(4-hydroxyphenyl)pyruvate[e]| <=> |3-(4-hydroxyphenyl)pyruvate[c]|
R_3AIB_Dtm	0.0	0.0	|D-3-Amino-isobutanoate[c]| <=> |D-3-Amino-isobutanoate[m]|
R_3DSPHR	0.0	0.0	|(2S)-1-hydroxy-3-oxooctadecan-2-aminium[c]| + |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + |proton[c]| => |Nicotinamide adenine dinucleotide phosphate[c]| + |sphinganine(1+)[c]|
R_3HBCOAHLm	0.0	0.0	|H2O[m]| + |(S)-3-Hydroxyisobutyryl-CoA[m]| => |Coenzyme A[m]| + |3-hydroxy-2-methylpropanoate[m]| + |proton[m]|
R_3HCO3_NAt	-665.0	0.0	(3) |Bicarbonate[e]| + |Sodium[e]| <=> |Sodium[c]| + (3) |Bicarbonate[c]|
R_3HKYNAKGAT	0.0	0.0	|2-Oxoglutarate[c]| + |3-hydroxy-L-kynurenine[c]| => |4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate[c]| + |L-glutamate(1-)[c]|
R_3MOBte	270.059358101	671.212372697	|3-methyl-2-oxobutanoate[e]| <=> |3-methyl-2-oxobutanoate[c]|
R_3MOPt2im	1000.0	671.084715912	|3-methyl-2-oxopentanoate[c]| + |proton[c]| => |3-methyl-2-oxopentanoate[m]| + |proton[m]|
R_3MOX4HOXPGALDOX	1000.0	0.0	|3-Methoxy-4-hydroxyphenylglycolaldehyde[c]| + |Nicotinamide adenine dinucleotide[c]| + |H2O[c]| => |Nicotinamide adenine dinucleotide - reduced[c]| + |3-Methoxy-4-hydroxymandelate[c]| + (2) |proton[c]|
R_3MOX4HOXPGALDOX_NADP_	-1000.0	0.0	|3-Methoxy-4-hydroxyphenylglycolaldehyde[c]| + |Nicotinamide adenine dinucleotide phosphate[c]| + |H2O[c]| <=> |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + |3-Methoxy-4-hydroxymandelate[c]| + (2) |proton[c]|
