R_10FTHFtm	-983.345747814	0.0	|10-Formyltetrahydrofolate[c]| <=> |10-formyltetrahydrofolate(2-)[m]|
R_13DAMPPOX	0.0	1.0	|O2[c]| + |H2O[c]| + |trimethylenediaminium[c]| => |Hydrogen peroxide[c]| + |Ammonium[c]| + |beta-Aminopropion aldehyde[c]|
R_2AMACHYD	0.0	0.0	|2-aminoacrylic acid[c]| + |H2O[c]| => |pyruvate[c]| + |Ammonium[c]|
R_2HBO	1.0	0.0	|Nicotinamide adenine dinucleotide[c]| + |2-Hydroxybutyrate[c]| <=> |2-Oxobutanoate[c]| + |proton[c]| + |Nicotinamide adenine dinucleotide - reduced[c]|
R_2HBt2	-1000.0	-1.81702184003e-07	|proton[e]| + |2-Hydroxybutyrate[e]| <=> |2-Hydroxybutyrate[c]| + |proton[c]|
R_2HCO3_NAt	-664.457443474	5.00000067707e-07	(2) |Bicarbonate[e]| + |Sodium[e]| <=> |Sodium[c]| + (2) |Bicarbonate[c]|
R_2MB2COAc	87.4255399316	0.0	|2-methylcrotonoyl-CoA(4-)[m]| <=> |2-methylcrotonoyl-CoA(4-)[c]|
R_2OXOADOXm	0.0	0.0	|Coenzyme A[m]| + |2-oxoadipate(2-)[m]| + |Nicotinamide adenine dinucleotide[m]| => |CO2[m]| + |Nicotinamide adenine dinucleotide - reduced[m]| + |glutaryl-CoA(5-)[m]|
R_34DHPLACOX	0.0	-0.0	|3,4-Dihydroxyphenylacetaldehyde[c]| + |Nicotinamide adenine dinucleotide[c]| + |H2O[c]| => |Nicotinamide adenine dinucleotide - reduced[c]| + |(3,4-dihydroxyphenyl)acetate[c]| + (2) |proton[c]|
R_34DHPLACOX_NADP_	0.0	0.0	|3,4-Dihydroxyphenylacetaldehyde[c]| + |Nicotinamide adenine dinucleotide phosphate[c]| + |H2O[c]| <=> |(3,4-dihydroxyphenyl)acetate[c]| + |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + (2) |proton[c]|
R_34DHXMANDACOX	0.0	-0.0	|3,4-Dihydroxymandelaldehyde[c]| + |Nicotinamide adenine dinucleotide[c]| + |H2O[c]| => |3,4-Dihydroxymandelate[c]| + |Nicotinamide adenine dinucleotide - reduced[c]| + (2) |proton[c]|
R_34DHXMANDACOX_NADP_	0.0	0.0	|Nicotinamide adenine dinucleotide phosphate[c]| + |3,4-Dihydroxymandelaldehyde[c]| + |H2O[c]| <=> |3,4-Dihydroxymandelate[c]| + |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + (2) |proton[c]|
R_34HPPOR	0.0	0.0	|3-(4-hydroxyphenyl)pyruvate[c]| + |O2[c]| => |homogentisate[c]| + |CO2[c]|
R_34HPPte	-0.489363267134	115.222390991	|3-(4-hydroxyphenyl)pyruvate[e]| <=> |3-(4-hydroxyphenyl)pyruvate[c]|
R_3AIBTm	0.0	0.0	|L-glutamate(1-)[m]| + |2-methyl-3-oxopropanoate[m]| <=> |(S)-3-aminoisobutyric acid[m]| + |2-Oxoglutarate[m]|
R_3AIBt	0.0	0.0	|(S)-3-aminoisobutyric acid[c]| => |(S)-3-aminoisobutyric acid[e]|
R_3AIBtm	0.0	0.0	|(S)-3-aminoisobutyric acid[m]| => |(S)-3-aminoisobutyric acid[c]|
R_3DSPHR	0.0559211999105	0.0	|(2S)-1-hydroxy-3-oxooctadecan-2-aminium[c]| + |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + |proton[c]| => |Nicotinamide adenine dinucleotide phosphate[c]| + |sphinganine(1+)[c]|
R_3HBCOAHLm	0.0	0.0	|H2O[m]| + |(S)-3-Hydroxyisobutyryl-CoA[m]| => |Coenzyme A[m]| + |3-hydroxy-2-methylpropanoate[m]| + |proton[m]|
R_3HCO3_NAt	1000.0	606.301061896	(3) |Bicarbonate[e]| + |Sodium[e]| <=> |Sodium[c]| + (3) |Bicarbonate[c]|
R_3HKYNAKGAT	1000.0	0.0	|2-Oxoglutarate[c]| + |3-hydroxy-L-kynurenine[c]| => |4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate[c]| + |L-glutamate(1-)[c]|
R_3MOBt2im	0.0	0.0	|proton[c]| + |3-methyl-2-oxobutanoate[c]| => |3-methyl-2-oxobutanoate[m]| + |proton[m]|
R_3MOBte	1000.0	1000.0	|3-methyl-2-oxobutanoate[e]| <=> |3-methyl-2-oxobutanoate[c]|
R_3MOPt2im	0.0	1000.0	|3-methyl-2-oxopentanoate[c]| + |proton[c]| => |3-methyl-2-oxopentanoate[m]| + |proton[m]|
R_3MOPte	-0.0851066551537	0.0	|3-methyl-2-oxopentanoate[e]| <=> |3-methyl-2-oxopentanoate[c]|
R_3MOX4HOXPGALDOX	0.0	999.9999998	|3-Methoxy-4-hydroxyphenylglycolaldehyde[c]| + |Nicotinamide adenine dinucleotide[c]| + |H2O[c]| => |Nicotinamide adenine dinucleotide - reduced[c]| + |3-Methoxy-4-hydroxymandelate[c]| + (2) |proton[c]|
R_3MOX4HOXPGALDOX_NADP_	0.0	-999.9999998	|3-Methoxy-4-hydroxyphenylglycolaldehyde[c]| + |Nicotinamide adenine dinucleotide phosphate[c]| + |H2O[c]| <=> |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + |3-Methoxy-4-hydroxymandelate[c]| + (2) |proton[c]|
