R_10FTHFtm	-143.993293932	0.0	|10-Formyltetrahydrofolate[c]| <=> |10-formyltetrahydrofolate(2-)[m]|
R_13DAMPPOX	0.0	1.0	|O2[c]| + |H2O[c]| + |trimethylenediaminium[c]| => |Hydrogen peroxide[c]| + |Ammonium[c]| + |beta-Aminopropion aldehyde[c]|
R_1PPDCRp	0.0	0.0	|Nicotinamide adenine dinucleotide - reduced[x]| + |proton[x]| + |1-piperideine-2-carboxylate[x]| => |Nicotinamide adenine dinucleotide[x]| + |L-pipecolic acid[x]|
R_2AMADPTm	0.0	0.0	|2-Oxoglutarate[m]| + |L-2-aminoadipate(1-)[c]| <=> |2-Oxoglutarate[c]| + |L-2-aminoadipate(1-)[m]|
R_2HBO	0.0	-42.1336300872	|Nicotinamide adenine dinucleotide[c]| + |2-Hydroxybutyrate[c]| <=> |2-Oxobutanoate[c]| + |proton[c]| + |Nicotinamide adenine dinucleotide - reduced[c]|
R_2HBt2	-1000.0	-137.133630087	|proton[e]| + |2-Hydroxybutyrate[e]| <=> |2-Hydroxybutyrate[c]| + |proton[c]|
R_2HCO3_NAt	-1000.0	-1000.0	(2) |Bicarbonate[e]| + |Sodium[e]| <=> |Sodium[c]| + (2) |Bicarbonate[c]|
R_2MB2COAc	0.0	0.0	|2-methylcrotonoyl-CoA(4-)[m]| <=> |2-methylcrotonoyl-CoA(4-)[c]|
R_2OXOADOXm	0.0	0.0	|Coenzyme A[m]| + |2-oxoadipate(2-)[m]| + |Nicotinamide adenine dinucleotide[m]| => |CO2[m]| + |Nicotinamide adenine dinucleotide - reduced[m]| + |glutaryl-CoA(5-)[m]|
R_2OXOADPTm	0.0	0.0	|2-oxoadipate(2-)[c]| + |2-Oxoglutarate[m]| <=> |2-Oxoglutarate[c]| + |2-oxoadipate(2-)[m]|
R_34HPPOR	0.0	330.993232051	|3-(4-hydroxyphenyl)pyruvate[c]| + |O2[c]| => |homogentisate[c]| + |CO2[c]|
R_34HPPte	1000.0	330.993232046	|3-(4-hydroxyphenyl)pyruvate[e]| <=> |3-(4-hydroxyphenyl)pyruvate[c]|
R_3DSPHR	0.0	0.0559211999105	|(2S)-1-hydroxy-3-oxooctadecan-2-aminium[c]| + |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + |proton[c]| => |Nicotinamide adenine dinucleotide phosphate[c]| + |sphinganine(1+)[c]|
R_3HBCOAHLm	0.0	0.0	|H2O[m]| + |(S)-3-Hydroxyisobutyryl-CoA[m]| => |Coenzyme A[m]| + |3-hydroxy-2-methylpropanoate[m]| + |proton[m]|
R_3HCO3_NAt	-655.512775355	134.911906541	(3) |Bicarbonate[e]| + |Sodium[e]| <=> |Sodium[c]| + (3) |Bicarbonate[c]|
R_3MOBt2im	0.0	1000.0	|proton[c]| + |3-methyl-2-oxobutanoate[c]| => |3-methyl-2-oxobutanoate[m]| + |proton[m]|
R_3MOBte	1000.0	1000.0	|3-methyl-2-oxobutanoate[e]| <=> |3-methyl-2-oxobutanoate[c]|
R_3MOPt2im	143.993293932	1000.0	|3-methyl-2-oxopentanoate[c]| + |proton[c]| => |3-methyl-2-oxopentanoate[m]| + |proton[m]|
R_3MOPte	-0.0851066551537	84.1656426378	|3-methyl-2-oxopentanoate[e]| <=> |3-methyl-2-oxopentanoate[c]|
R_3SALAASPm	-457.556723455	-0.617020051809	|L-aspartate(1-)[c]| + |3-sulfino-L-alanine (1-)[m]| <=> |L-aspartate(1-)[m]| + |3-Sulfino-L-alanine[c]|
R_3SALATAim	457.556723455	0.617020051809	|2-Oxoglutarate[m]| + |proton[m]| + |3-sulfino-L-alanine (1-)[m]| => |3-Sulfinopyruvate[m]| + |L-glutamate(1-)[m]|
R_3SPYRSPm	457.556723455	0.617020051809	|3-Sulfinopyruvate[m]| + |H2O[m]| => |hydrogensulfite[m]| + |proton[m]| + |pyruvate[m]|
R_4ABUTtcn	1.0	0.0	|4-Aminobutanoate[c]| => |4-Aminobutanoate[n]|
R_4HGLSDm	0.0	369.712978228	|L-4-hydroxyglutamic semialdehyde[m]| + |Nicotinamide adenine dinucleotide[m]| + |H2O[m]| <=> |Nicotinamide adenine dinucleotide - reduced[m]| + (2) |proton[m]| + |erythro-4-hydroxy-L-glutamate(1-)[m]|
R_4HOXPACDOX_NADP_	0.0	0.0	|(4-hydroxyphenyl)acetaldehyde[c]| + |Nicotinamide adenine dinucleotide phosphate[c]| + |H2O[c]| <=> |Nicotinamide adenine dinucleotide phosphate - reduced[c]| + |4-hydroxyphenylacetate[c]| + (2) |proton[c]|
R_4HPROLTASCT1	0.0	0.0	|trans-4-hydroxy-L-proline[c]| + |Sodium[e]| + |L-alanine[e]| => |L-alanine[c]| + |Sodium[c]| + |trans-4-hydroxy-L-proline[e]|
R_4HPRO_LTte	0.0	0.0	|trans-4-hydroxy-L-proline[e]| <=> |trans-4-hydroxy-L-proline[m]|
R_4MOPt2im	1000.0	0.0	|4-methyl-2-oxopentanoate[c]| + |proton[c]| => |4-methyl-2-oxopentanoate[m]| + |proton[m]|
R_4MPTNLte	0.0	-0.0	|4-methylpentanal[c]| <=> |4-methylpentanal[e]|
R_4MPTNLtm	0.0	0.0	|4-methylpentanal[c]| <=> |4-methylpentanal[m]|
R_4NPHSFte	0.0	0.0	|4-Nitrophenyl sulfate[e]| <=> |4-Nitrophenyl sulfate[c]|
R_4NPHSULT	0.0	0.0	|4-nitrophenolate[c]| + |(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate[c]| => |adenosine 3',5'-bismonophosphate(4-)[c]| + |4-Nitrophenyl sulfate[c]| + |proton[c]|
R_4NPHte	0.0	0.0	|4-nitrophenolate[e]| <=> |4-nitrophenolate[c]|
R_4OHPROIMINOtc	0.0	0.0	|Chloride[e]| + |trans-4-hydroxy-L-proline[e]| + (2) |Sodium[e]| => |Chloride[c]| + (2) |Sodium[c]| + |trans-4-hydroxy-L-proline[c]|
R_5ADTSTSTERONESte	-1.0	1.0	|5alpha-Dihydrotestosterone sulfate[c]| <=> |5alpha-Dihydrotestosterone sulfate[e]|
R_5ADTSTSTERONEte	-1.0	1.0	|17beta-hydroxy-5alpha-androstan-3-one[e]| <=> |17beta-hydroxy-5alpha-androstan-3-one[c]|
R_5MTHFt	1000.0	0.0	|5-Methyltetrahydrofolate[e]| <=> |5-Methyltetrahydrofolate[c]|
R_5MTHFt2le	-1000.0	-0.0	|5-Methyltetrahydrofolate[e]| + |hydroxide ion[c]| <=> |hydroxide ion[e]| + |5-Methyltetrahydrofolate[c]|
R_5OXPROt	-1.0	0.0	|5-oxoprolinate[e]| + (2) |Sodium[e]| <=> |5-oxoprolinate[c]| + (2) |Sodium[c]|
R_6HTSTSTERONEte	0.0	-0.0	|6 beta hydroxy testosterone[c]| <=> |6 beta hydroxy testosterone[e]|
R_6HTSTSTERONEtr	0.0	0.0	|6 beta hydroxy testosterone[c]| <=> |6 beta hydroxy testosterone[r]|
R_7DHCHSTEROLtr	0.0	-0.0652435319326	|cholesta-5,7-dien-3beta-ol[r]| <=> |cholesta-5,7-dien-3beta-ol[c]|
R_7DHFtl	0.0	0.0	|heptaglutamyl folate (DHF)[c]| => |heptaglutamyl folate (DHF)[l]|
R_7DHFtm	0.0	0.0	|heptaglutamyl folate (DHF)[m]| => |heptaglutamyl folate (DHF)[c]|
R_A4GALTg	0.0	0.0	|galactosyl glucosyl ceramide[g]| + |UDP-D-galactose(2-)[g]| => |trihexosyl ceramide[g]| + |UDP(3-)[g]| + |proton[g]|
R_AACOAT	0.0	332.993232051	|acetoacetate[c]| + |Coenzyme A[c]| + |ATP(4-)[c]| <=> |Acetoacetyl-CoA[c]| + |Diphosphate[c]| + |AMP[c]|
R_AATAi	0.0	0.0	|2-Oxoglutarate[c]| + |L-2-aminoadipate(1-)[c]| => |2-oxoadipate(2-)[c]| + |L-glutamate(1-)[c]|
R_ABTD	0.0	-1000.0	|Nicotinamide adenine dinucleotide[c]| + |L-arabinitol[c]| <=> |L-xylulose[c]| + |Nicotinamide adenine dinucleotide - reduced[c]| + |proton[c]|
R_ABTti	0.0	1000.0	|L-arabinitol[c]| => |L-arabinitol[e]|
R_ABUTD	0.0	1.0	|4-Aminobutanal[c]| + |Nicotinamide adenine dinucleotide[c]| + |H2O[c]| => |Nicotinamide adenine dinucleotide - reduced[c]| + |4-Aminobutanoate[c]| + (2) |proton[c]|
R_ABUTt2r	1.0	-1.0	|proton[e]| + |4-Aminobutanoate[e]| <=> |4-Aminobutanoate[c]| + |proton[c]|
R_ACACT10m	0.0	0.0	|Coenzyme A[m]| + |2-methylacetoacetyl-CoA(4-)[m]| <=> |Propanoyl-CoA[m]| + |Acetyl-CoA[m]|
R_ACACT1r	0.183300819768	-332.993232051	(2) |Acetyl-CoA[c]| <=> |Coenzyme A[c]| + |Acetoacetyl-CoA[c]|
R_ACACT1rm	0.0	681.16463925	(2) |Acetyl-CoA[m]| <=> |Coenzyme A[m]| + |acetoacetyl-CoA(4-)[m]|
R_ACACT1x	0.0916504098841	0.0	(2) |Acetyl-CoA[x]| => |acetoacetyl-CoA(4-)[x]| + |Coenzyme A[x]|
R_ACACT5p	0.0	0.0	|Coenzyme A[x]| + |3-Oxododecanoyl-CoA[x]| => |Decanoyl-CoA (n-C10:0CoA)[x]| + |Acetyl-CoA[x]|
R_ACACT7p	0.0	0.0	|Coenzyme A[x]| + |3-oxopalmitoyl-CoA(4-)[x]| => |Tetradecanoyl-CoA (n-C14:0CoA)[x]| + |Acetyl-CoA[x]|
R_ACACt2	-1000.0	0.0	|acetoacetate[e]| + |proton[e]| <=> |acetoacetate[c]| + |proton[c]|
R_ACACt2m	-998.72504877	-1000.0	|acetoacetate[c]| + |proton[c]| <=> |acetoacetate[m]| + |proton[m]|
R_ACACtx	-0.274951229652	0.0	|acetoacetate[c]| <=> |acetoacetate[x]|
R_ACALDt	-728.450825879	-621.063969645	|acetaldehyde[e]| <=> |acetaldehyde[c]|
R_ACCOAC	0.0	0.0	|Acetyl-CoA[c]| + |Bicarbonate[c]| + |ATP(4-)[c]| => |ADP[c]| + |Malonyl-CoA[c]| + |hydrogenphosphate[c]| + |proton[c]|
R_ACCOALm	0.0	0.0	|propionate[m]| + |Coenzyme A[m]| + |ATP(4-)[m]| => |Propanoyl-CoA[m]| + |Diphosphate[m]| + |AMP(2-)[m]|
R_ACCOAgt	0.0	0.0	|Acetyl-CoA[c]| <=> |acetyl-CoA(4-)[g]|
R_ACCOAtn	-1000.0	-4.0000008994e-07	|Acetyl-CoA[c]| <=> |acetyl-CoA(4-)[n]|
R_ACETONEt2	-2.27495122965	0.0	|acetone[e]| + |proton[e]| <=> |acetone[c]| + |proton[c]|
R_ACETONEt2m	-2.27495122965	0.0	|acetone[c]| + |proton[c]| <=> |acetone[m]| + |proton[m]|
R_ACGAGBSIDEtg	0.0	0.0	|alpha GalNAc globoside[c]| <=> |alpha GalNAc globoside[g]|
R_ACGAGBSIDEtl	0.0	0.0	|alpha GalNAc globoside[c]| <=> |alpha GalNAc globoside[l]|
R_ACGALK	0.0	0.0	|N-acetyl-D-galactosamine[c]| + |ATP(4-)[c]| => |N-Acetyl-D-galactosamine 1-phosphate[c]| + |ADP[c]| + |proton[c]|
R_ACGALtly	0.0	0.0	|N-acetyl-D-galactosamine[l]| => |N-acetyl-D-galactosamine[c]|
R_ACGAM6PSi	0.0	0.0	|D-Glucosamine 6-phosphate[c]| + |Acetyl-CoA[c]| => |Coenzyme A[c]| + |N-acetyl-D-glucosamine 6-phosphate(2-)[c]| + |proton[c]|
R_ACGAMK	0.0	0.0	|N-acetyl-D-glucosamine[c]| + |ATP(4-)[c]| => |N-acetyl-D-glucosamine 6-phosphate(2-)[c]| + |ADP[c]| + |proton[c]|
R_ACGAMPM	0.0	0.0	|N-acetyl-D-glucosamine 6-phosphate(2-)[c]| <=> |N-Acetyl-D-glucosamine 1-phosphate[c]|
R_ACHEe	0.0	0.0	|H2O[e]| + |acetylcholine[e]| => |acetate[e]| + |Choline[e]| + |proton[e]|
R_ACHtn	-1000.0	-4.0000008994e-07	|acetylcholine[n]| <=> |acetylcholine[c]|
R_ACITL	0.0	333.463633439	|Citrate[c]| + |Coenzyme A[c]| + |ATP(4-)[c]| => |ADP[c]| + |Acetyl-CoA[c]| + |hydrogenphosphate[c]| + |Oxaloacetate[c]|
R_ACNACNGALGBSIDEte	0.0	0.0	|disialyl galactosylgloboside[c]| <=> |disialyl galactosylgloboside[e]|
R_ACNACNGALGBSIDEtg	0.0	0.0	|disialyl galactosylgloboside[c]| <=> |disialyl galactosylgloboside[g]|
R_ACNAM9PL	0.0	0.0	|N-acetyl-D-mannosamine 6-phosphate(2-)[c]| + |Phosphoenolpyruvate[c]| + |H2O[c]| => |N-Acetylneuraminate 9-phosphate[c]| + |hydrogenphosphate[c]|
R_ACNAMPH	0.0	0.0	|N-Acetylneuraminate 9-phosphate[c]| + |H2O[c]| => |N-acetylneuraminate[c]| + |hydrogenphosphate[c]|
